id_worker,assigned_tasks,completed_tasks,absences,employee_calls,work_mode,location,start_date
1fc0cd31-d099-4ed6-9c7c-a6481ec2f855,14,13,2,2,Remota,Medellín,2021-10-20
d1e2a836-f19f-4510-b76f-14299aa7fdb2,17,14,4,3,Híbrida,Bogotá,2016-01-24
246d04ea-2b95-4d97-a055-17f3ca443691,11,10,4,0,Remota,Bogotá,2019-04-13
4919934f-d0cc-4935-8d10-8f77c9550aa7,28,12,15,9,Híbrida,Bogotá,2022-07-06
c4dea042-69a5-4dfb-8d1b-3a1b3a87ec95,15,11,3,2,Híbrida,Cartagena,2013-06-06
cf3e2240-37a8-442e-9875-3378847b8091,24,12,12,8,Remota,Medellín,2019-04-27
cfc16ad0-1728-41ad-892a-379fbca469b0,10,9,0,1,Híbrida,Cali,2020-04-18
d80662d8-9ac3-4568-b32c-a794c593bcbe,20,12,7,5,Remota,Medellín,2020-12-21
6cf77798-a314-455b-a348-52a87ec77f96,20,15,8,5,Remota,Pereira,2014-09-01
7c780a96-d221-4cc0-9963-e4f2c324ed3f,23,11,11,6,Remota,Cali,2017-10-20
0983433e-8cfe-4159-9e6c-9b34facdccba,15,14,3,2,Híbrida,Cartagena,2023-01-23
6a345554-7010-4695-94c8-e9255171bf53,15,12,3,2,Híbrida,Medellín,2017-01-23
3299d4b5-5e4e-4940-abce-56a75803da7f,28,12,13,9,Híbrida,Bogotá,2016-06-30
21f390a1-f46a-4ef0-8b28-6555932b77b1,13,12,2,0,Remota,Pereira,2015-11-20
9ae4b4d8-387b-454a-9ac7-4831915b253b,20,12,9,6,Remota,Bogotá,2018-06-10
ad31b712-1ca3-47ae-8e4a-15548dfea168,14,14,2,0,Remota,Cartagena,2020-06-10
3ee64549-3575-43ff-bb02-545bf74af135,14,10,1,5,Remota,Bogotá,2013-11-14
32e243a9-d40c-408a-9e69-36488433230c,12,11,2,3,Híbrida,Medellín,2018-10-28
ced2608c-ac04-475a-bc93-747a2ba88845,11,10,1,0,Híbrida,Bogotá,2023-03-09
2b7a6691-966d-42e7-b557-490979c45a66,15,14,3,3,Híbrida,Bogotá,2022-05-03
57e61c2b-c3b9-405c-a157-69cc8fd9db07,15,11,5,4,Híbrida,Bogotá,2016-11-21
8ddeb598-5b5f-452d-9534-b864e4c5993f,12,10,0,0,Remota,Cartagena,2014-04-07
344063b0-52f9-408a-ac4f-04f0ec2d55a4,15,12,5,3,Remota,Bogotá,2019-04-22
11f1498d-a0ea-44e7-9163-47e45b13bf42,26,14,11,7,Híbrida,Medellín,2018-11-13
3ea37359-27e2-4b61-8ae9-f1fdf1a69c2a,30,18,10,8,Remota,Medellín,2023-06-08
4dfaf08b-3849-4586-8889-f8309ff19528,11,9,2,0,Híbrida,Bogotá,2013-09-28
bce1608a-fd88-431f-80c4-4632f763cd71,21,13,8,5,Híbrida,Cartagena,2021-03-11
d806a6df-cc6f-4e0b-8956-80d80f1c9007,20,12,9,6,Remota,Bogotá,2022-01-21
378abdd7-73fe-4ebb-ac0e-5a4a0152db4c,18,12,6,4,Remota,Bogotá,2021-01-14
f98e84d4-10a6-4193-8be6-aa02d279b134,21,9,14,12,Híbrida,Pereira,2022-03-16
c3485ceb-15c0-482a-9844-115ec77a1bd1,30,13,15,9,Remota,Bogotá,2016-09-21
24b70ed6-91ae-4829-9297-69e59124d102,14,11,3,3,Híbrida,Cali,2023-12-20
fce074ea-d82c-4b53-a731-002a3cf1a2b3,26,15,11,7,Híbrida,Medellín,2018-03-02
3abd63d8-9049-431b-a414-48ade36225e3,29,12,14,10,Remota,Medellín,2019-03-05
9f9e36e2-7b21-4e9e-a01e-d9442158e583,18,12,7,5,Híbrida,Medellín,2016-09-14
8f1b0307-b5c9-4125-a61e-82576ccf11bc,16,13,4,2,Remota,Cali,2021-02-01
cbad5fd7-12ce-4ad6-ae98-52c4555fc6c0,15,12,1,1,Remota,Medellín,2019-03-05
cc2d6dcd-00e6-41da-91c9-36cfa4ab00a3,27,10,15,8,Híbrida,Medellín,2018-05-10
bfb4905d-e2ac-4ea2-8b79-c3b6b7ae94fd,28,11,15,8,Remota,Cartagena,2021-07-07
edfb3ec0-a345-431b-8fd9-259451c0184d,12,9,4,2,Remota,Bogotá,2017-02-14
6fb9d30f-f38e-47e6-a91c-f3050ee082a0,18,13,5,5,Remota,Medellín,2013-06-09
0c2e84bf-96ad-4ca1-a44a-9d8ce815ae5f,25,12,10,8,Remota,Cali,2021-09-13
d904a511-81eb-4fce-886d-36f7404f2964,18,17,1,3,Remota,Bogotá,2019-06-16
b0f503d6-56b2-416c-8f89-9eeee7aca989,24,12,11,6,Remota,Medellín,2014-05-16
65bdf257-66cb-467b-a4dc-005e63f313ff,24,13,12,6,Remota,Cali,2022-09-25
b26c80ae-7ea0-4720-bb63-d20f15df1f30,14,10,5,2,Remota,Pereira,2017-04-04
ae333e2e-9fd4-4715-bc27-6957e4bf4111,25,14,12,9,Híbrida,Bogotá,2018-06-04
0e3f242c-9361-443b-8b14-5bab42942ec3,27,16,13,8,Híbrida,Pereira,2023-04-20
3c2faf9a-f88b-4ec4-b33e-d52b572c0d80,28,12,11,9,Híbrida,Bogotá,2013-01-01
1d3c2f2d-04e2-482f-bce3-266f6c925042,15,10,6,4,Híbrida,Medellín,2016-07-22
6ce30195-cd55-457d-8224-6ec3fb8e0096,26,9,15,7,Remota,Medellín,2020-08-14
d74a072a-1bb8-48ac-92a0-71f95b68ddf2,22,10,9,6,Híbrida,Medellín,2015-08-23
26213bc8-f494-498d-bb15-65d6668b5ac6,10,10,0,2,Híbrida,Bogotá,2023-12-26
85dbc2a2-5e8e-44c8-9181-54c89d03fbbe,19,10,11,6,Híbrida,Bogotá,2017-05-29
be3ff435-b240-4590-b973-e169799759bd,27,10,12,7,Remota,Cali,2013-03-28
060cb6c6-f78c-4ca6-92cb-9368d6cc5b00,14,10,6,3,Remota,Medellín,2016-02-12
c575e452-fe14-4c02-817f-1feb12bd83dc,24,13,9,7,Remota,Cali,2022-01-28
4d5637ee-7d58-4420-9262-be7b864c0e5a,28,10,14,10,Híbrida,Cali,2023-05-01
84da1f80-d386-4686-a55a-9cdcaad780e9,16,13,6,5,Híbrida,Medellín,2022-02-01
f1dcccea-d89c-4b60-ba32-b64c5005f9c3,29,12,13,10,Híbrida,Medellín,2020-02-20
a1af7cf7-5327-4fa2-8c75-1a208ddbc2bd,29,13,12,9,Remota,Bogotá,2016-10-11
1b410f6f-ac13-41f3-a93b-027b5bc58a2b,12,9,3,1,Híbrida,Bogotá,2013-08-03
a4f4b44f-5e04-43c5-bd18-866870cb6187,18,11,6,6,Remota,Cali,2022-11-04
a0cce4cf-097a-45ff-9ff0-3fff1f746634,15,11,4,3,Remota,Bogotá,2021-02-11
7c4c6653-3ad9-43b9-b7af-6425ef9a13b6,23,16,7,4,Remota,Cali,2016-03-29
44e00834-85ca-412b-a47f-7afa04eeca9f,24,14,9,8,Remota,Medellín,2021-11-04
5337fafb-5ebc-48fb-96af-f8f34ea69ce8,22,11,12,7,Remota,Cali,2018-04-19
7c0217d2-0207-43c0-b591-c27813339401,16,11,7,2,Híbrida,Bogotá,2022-06-29
23ca8ab3-cdbb-40a4-9240-16c146dc5934,10,9,4,1,Remota,Pereira,2020-01-23
fff69a4d-cb85-409e-b30b-0ea91692b2c7,27,16,10,5,Remota,Cali,2014-01-01
c0206e85-58cb-4934-a7ff-832a14051441,21,13,9,6,Remota,Bogotá,2021-06-20
cc2f1a49-ccf5-499f-bb7f-a327893ca067,18,13,4,4,Híbrida,Cartagena,2017-09-18
8cd7627f-c1c6-4d30-91a7-5e2b2a816516,30,10,15,10,Híbrida,Pereira,2020-08-07
aa09082a-9c60-4905-b8b7-fa8c03fe47a7,20,11,8,5,Híbrida,Bogotá,2014-06-18
fa26e733-bedf-484d-8c8d-5767e0c8dd40,12,11,1,0,Remota,Medellín,2021-01-05
aabf6b42-c6b6-469b-b47e-5a9e7bf7eabd,15,13,3,1,Remota,Bogotá,2017-01-20
93bd94cd-cfc5-4828-99b9-8e02e9e16a18,26,14,11,8,Remota,Cartagena,2018-03-24
3a589e4d-ae8d-4fa2-bd29-89ae63ec20ba,19,14,6,3,Híbrida,Bogotá,2013-05-12
cf446123-bc5a-4ebf-bea2-426817c88155,28,11,14,9,Híbrida,Medellín,2021-11-04
a05e47f2-418f-4122-b21e-a97b341f2fc1,13,11,4,1,Remota,Pereira,2015-08-15
6ec11ed3-24a9-4485-bb43-9b787a2b25ae,29,12,14,9,Remota,Bogotá,2017-01-12
5c3347ec-9dcf-43c2-bf9a-ec12f0e44096,11,10,2,1,Híbrida,Bogotá,2021-12-19
8f67f112-894f-4cb2-8912-152c68d93420,23,13,7,5,Híbrida,Bogotá,2013-07-16
de745155-68e0-4d60-bc3d-7fe785b91618,7,7,0,0,Remota,Bogotá,2023-06-06
f33eae07-18cd-4063-9768-3e96a0c294e6,18,12,3,3,Híbrida,Bogotá,2020-05-14
866769f5-6b9a-459e-bf41-07e106b56127,25,13,10,7,Híbrida,Medellín,2018-07-11
3cd9475c-780f-427c-b4e7-c729ca79412a,25,12,11,6,Híbrida,Pereira,2013-07-24
22b53008-abf7-459c-be7a-a5dd6fab45a4,19,10,9,9,Remota,Cartagena,2022-02-05
f82ee70b-a780-42e5-8748-ad3336d7ae45,15,12,4,4,Híbrida,Bogotá,2017-05-13
139c5446-a0c3-47bc-8ce5-88876d630873,26,14,12,7,Remota,Bogotá,2018-08-20
85655533-de0a-4c09-aab1-5ee43d4b7b0a,26,13,11,6,Híbrida,Bogotá,2022-03-24
a1e65c0f-4268-41d8-8bf2-de56804b6afe,14,9,5,3,Híbrida,Medellín,2021-09-07
bd672e03-cf8c-4aad-9eb1-46b7dab374a1,17,14,5,3,Híbrida,Bogotá,2022-11-19
2cc4a8f6-b95c-4a2f-b298-c5e9044a257e,15,12,3,2,Remota,Cartagena,2021-07-24
0d5da55d-7e30-4853-9354-33e3a3b17e35,20,14,7,5,Híbrida,Bogotá,2013-01-02
a17f2913-d463-4ae8-b182-6425ad5b6131,30,13,14,9,Híbrida,Cartagena,2018-06-06
d29d3c4a-2e1b-4709-845f-7c72ab647b2f,14,10,5,5,Híbrida,Bogotá,2014-02-14
718b15ff-66da-4f7b-b5fa-2a9860bda4f6,30,12,15,9,Remota,Cartagena,2014-12-29
66265350-9bb5-4b6e-9a7f-53c5de2f9eb8,18,13,6,3,Remota,Cartagena,2015-04-25
2f9a083d-be36-48d2-b79b-055c9d82ea62,25,14,8,8,Remota,Cali,2015-05-18
f44b702d-82d0-4556-a8db-f35f9dd27990,29,14,15,8,Híbrida,Medellín,2014-06-08
e5911aaf-00a4-413a-9d41-d8b8f5736749,17,13,6,4,Remota,Pereira,2014-12-18
70822e18-87d5-4a29-8f5d-049ba5e64d09,12,11,1,2,Híbrida,Bogotá,2019-08-27
e26b7efa-7b03-4c4f-ae8e-9dcebdff363d,27,12,12,7,Remota,Medellín,2017-08-09
ff52a034-ae1f-4337-91b1-61640c8dadb9,21,14,7,6,Remota,Medellín,2015-10-12
5064b7da-4a1a-4e53-af78-b50eec42197e,25,13,9,8,Híbrida,Bogotá,2017-01-24
bb539cbb-2d42-4f32-8270-07df531b9aca,19,13,7,4,Híbrida,Cartagena,2020-07-16
7e866afc-5f84-4663-862d-32e00e2d91ff,10,8,3,4,Híbrida,Pereira,2020-05-30
fb2df397-f71f-4109-b52a-d3b1aabc7c43,19,13,6,5,Remota,Cartagena,2019-04-29
54e43a3c-8035-4707-87d1-6167456f6408,25,14,9,6,Remota,Bogotá,2022-10-14
e942f960-cbb2-4149-ba8f-8bd7c0efcb9a,27,9,12,9,Remota,Cartagena,2023-06-30
158a8cd5-3436-41ad-bd0e-ac8104ca8f00,16,14,3,0,Híbrida,Bogotá,2021-03-01
cbb96f9e-95fd-434b-adc8-868d16e3b51a,14,12,2,1,Remota,Medellín,2015-07-03
f2e57b8f-521d-47a1-87aa-53ccbb3e82c7,20,14,8,3,Híbrida,Bogotá,2014-08-26
c1b529d9-e718-4021-946c-1788a0975cf0,18,14,4,3,Remota,Cartagena,2017-02-14
0ac3dad4-b1f0-43a6-a1bd-abd5c0516e2b,27,15,11,6,Remota,Bogotá,2023-04-27
ec0f8bbe-1656-47b8-8fbf-09c210e43e33,12,9,1,1,Remota,Cali,2017-05-07
cd9f8fe1-bb00-4993-a0f8-f8eafabffa49,15,12,3,3,Remota,Cali,2018-08-26
5706df3c-55a3-46bd-b0ce-57efedc9a5f4,11,10,1,0,Remota,Medellín,2017-01-18
48e3a4be-f85d-48c0-9eaf-a24f84e01841,21,14,8,5,Remota,Cartagena,2018-11-07
038b7178-a6f4-4c3e-83e6-122ee56b0b09,28,11,15,9,Remota,Bogotá,2019-10-11
a0f9904c-b82f-4717-9c9d-2fd0369c1dc4,14,11,1,1,Híbrida,Cartagena,2022-01-09
0dae0ad8-00c7-43a3-ac9f-4bf6207e2e46,11,11,2,2,Remota,Bogotá,2017-01-18
358e7c4f-0c32-4420-843a-e0de34fa038d,18,12,7,5,Remota,Bogotá,2015-04-17
f1ecbcf2-063e-498d-919a-9e2de834d1d8,12,10,2,0,Híbrida,Pereira,2013-12-12
fe420df4-8eb0-4c8d-b8b2-ee46fb27c436,25,10,12,6,Remota,Bogotá,2020-06-25
7b508be1-dfe9-4965-a88d-8d11f219d214,20,14,7,3,Remota,Cali,2023-07-27
9fa054ed-2e45-4213-9fba-535116aedcdc,17,12,7,4,Remota,Bogotá,2014-10-19
5615d81b-4450-4b9c-a1bf-2df735a38650,22,11,10,8,Remota,Bogotá,2018-09-03
698aeb95-7d18-487d-b492-2f3855e67ce6,30,11,15,11,Remota,Pereira,2018-12-04
a49e69be-e795-4fb6-90eb-78900ed1f274,24,10,11,7,Remota,Bogotá,2019-03-08
70260aff-6a72-4a25-9350-545f5b2ddc7a,22,18,6,4,Remota,Bogotá,2015-07-22
862398c3-50f3-4190-8e51-e62572ffcd48,17,12,6,5,Remota,Cali,2022-10-15
029c4e16-36fd-4132-9bbf-7482851e5c45,13,10,2,0,Remota,Medellín,2016-07-03
a78102e3-d0ce-414b-b594-40f8b9d3a942,20,13,6,5,Híbrida,Bogotá,2022-07-17
bf973a28-0158-4f0f-800d-efb306da433c,25,11,15,10,Híbrida,Cali,2023-06-12
fc8b8f2c-2c75-4123-9e98-714eb58005fc,29,13,14,8,Remota,Bogotá,2014-01-27
190ea074-32ec-4270-9b21-c061d118c2d7,12,11,1,2,Remota,Pereira,2021-10-04
f8f97374-9b50-460c-bef5-74e1414ae8e5,17,12,4,3,Remota,Bogotá,2020-12-08
d7ea2d77-ef2a-4a9d-98ae-a7270df2f472,17,16,3,2,Remota,Medellín,2021-11-22
68b369d4-6c99-497b-a04f-d0833e72c8e5,25,12,11,9,Remota,Pereira,2020-07-16
761e1dfa-c989-4e91-8e2d-9c0a35dd22b4,21,13,9,6,Híbrida,Bogotá,2023-03-24
471a70e3-464e-4fad-a6f3-76e8fcb1f6eb,16,13,8,5,Remota,Medellín,2021-01-11
6e691b36-03b4-4851-8c9f-68b07e3fbf13,17,13,4,2,Híbrida,Cartagena,2020-01-02
266a7b6a-ac2c-40d0-95f6-7509c9170545,12,11,2,3,Remota,Cartagena,2022-12-15
4de00674-2dc8-45c9-a388-2b1e4126148a,12,12,0,0,Remota,Pereira,2015-08-31
f5f9bef2-7f6f-465d-8f6d-23225710a64e,11,10,3,0,Híbrida,Medellín,2021-05-19
85c7a1aa-0ec8-4e8a-8e1f-8dab7a0b3288,17,14,4,4,Híbrida,Bogotá,2015-01-19
b851bb9b-4aca-4c40-9bf3-e18249fb3664,25,13,11,7,Híbrida,Bogotá,2022-11-10
89ee1f38-d800-469d-a628-1f298c56d5b0,24,13,11,5,Híbrida,Medellín,2019-03-26
05cd1962-ec14-4187-8d12-5efdb11dcf67,21,14,10,7,Híbrida,Bogotá,2022-02-18
439a978b-9db8-4ae6-9be6-bf20b2becf58,17,12,4,4,Híbrida,Bogotá,2020-03-23
beeb4259-bfa5-4892-856d-afb74c36b7a2,11,10,2,1,Remota,Medellín,2017-12-07
8417a3c1-7fcc-42f6-afdf-92edce38553a,17,14,2,3,Híbrida,Bogotá,2017-05-20
f103753e-1a3e-46e8-a902-9cdcc9f74267,24,12,11,7,Remota,Bogotá,2020-06-25
80055ffc-5258-4580-b851-d57567747ba3,22,13,9,7,Remota,Cartagena,2017-09-08
e2c5113a-5f21-4481-9018-2df989610ca1,10,9,4,4,Híbrida,Cali,2021-06-30
53c4b79a-eafe-4e67-a578-b9a38cdf63d6,14,11,2,0,Híbrida,Bogotá,2019-06-05
e6cd95fe-f11f-463f-9343-117b394b093e,25,13,12,6,Remota,Pereira,2018-05-27
f6b9391d-e586-4712-9d09-4211f52f1bf3,28,13,11,7,Remota,Pereira,2014-12-24
4eac8b8c-1571-4850-9726-048bac62d523,14,11,4,1,Híbrida,Cali,2018-01-23
6c2839d1-9d4e-47e2-b4ea-1741a611a50d,26,8,15,9,Híbrida,Bogotá,2021-01-12
c6d020cf-6ec8-4646-ae07-bce5e097fb99,26,12,12,10,Remota,Pereira,2023-03-18
ce0bee9c-bfbf-435c-83be-945a9f2f9213,16,11,8,5,Híbrida,Cali,2020-07-30
2890da46-2dcb-499f-a05c-1f7c24cb07e3,24,14,9,6,Híbrida,Medellín,2017-12-03
0e5f522d-18f4-4658-91a7-347b5478854d,25,12,12,7,Remota,Pereira,2013-12-19
88570f86-5617-4b19-8411-d4febe61ac9a,24,12,10,7,Remota,Bogotá,2022-10-17
881c9c1e-ff1b-4896-ab81-6ec816afed81,7,6,0,1,Remota,Bogotá,2013-06-17
84961131-7be8-43c7-9f41-2b68efd89232,13,12,3,1,Remota,Cartagena,2023-04-05
5a096fce-99b4-4e7c-a1e1-7d70000a2b00,17,13,5,5,Híbrida,Cali,2015-03-15
143484bf-66f5-4d0b-8cd3-a5b0e1f71a96,29,10,14,10,Remota,Bogotá,2015-04-18
a36cbcea-e428-4679-aa19-5295efc88c93,24,15,8,6,Remota,Cali,2014-11-10
0035e8cb-3f82-4420-9c94-e1a13eb35eb1,18,14,6,3,Remota,Bogotá,2020-10-20
01968812-0818-48e5-9db7-1947ead711aa,26,10,11,8,Remota,Medellín,2017-08-31
cb5bd72f-1a93-453c-bbf5-a1f685f31b0c,24,14,9,6,Híbrida,Medellín,2013-07-16
ca45d3f4-65c3-45bb-ae1b-1eb623ad9931,20,12,9,3,Híbrida,Cali,2016-06-06
545d3389-2a72-44a5-964e-55882bf12b09,23,14,9,7,Híbrida,Bogotá,2022-12-16
d909ff4b-d6e5-4568-95bc-64e8152a582c,21,13,9,7,Remota,Cali,2022-04-01
0f3f97fd-14ab-4538-81ae-e0f2a2039d32,27,13,10,7,Remota,Cartagena,2019-04-23
4b0f1767-e816-4962-a63f-383b2d53585e,14,10,4,4,Remota,Medellín,2023-03-17
c8d306e0-6de7-41c6-b785-7728020f4775,17,14,5,3,Remota,Medellín,2014-05-30
a48ada9e-ea89-4320-a207-eaab9f1a575d,14,10,6,2,Híbrida,Bogotá,2023-11-29
6617505a-eab5-4fd2-8fc8-474ee2c6c999,29,10,15,11,Remota,Medellín,2023-07-09
74a34475-0d7d-4bb9-85a3-1f2580cd517b,28,12,14,8,Remota,Cali,2023-05-09
f1cc8a08-64bf-4436-b44b-275c7d59ea7d,21,12,10,8,Híbrida,Cartagena,2013-04-25
38d44fa0-0a19-4af7-b74a-c85faa6be1e8,21,12,10,7,Remota,Bogotá,2022-05-02
08ba0910-a251-458c-a887-6bf0b623888b,18,12,9,5,Remota,Bogotá,2020-05-28
6bedf0b6-5531-4d3f-a18a-e16739849de2,18,13,5,3,Remota,Cali,2021-05-05
6b906385-f019-480c-a3a5-bec0cb10e9ba,15,11,4,2,Remota,Bogotá,2023-06-21
dce4b223-2a5b-48e5-943d-60f2cf6fce2e,8,7,1,0,Híbrida,Bogotá,2019-10-27
bbc668de-2a5a-49e5-907d-2c71c45a19a5,30,10,13,10,Híbrida,Medellín,2015-05-23
b0d7a88e-fd94-4f90-afd7-a2d0087c2b4b,11,11,0,0,Híbrida,Cali,2016-11-29
d8fee20e-1be5-4228-9956-d7a21fd894c7,30,13,11,9,Remota,Cali,2022-03-05
28d74750-e86a-4b50-ac66-20c6450a0397,26,12,11,6,Remota,Medellín,2023-11-27
3b5c8a4b-e7bc-44ad-a37f-9714b308fba4,25,12,12,8,Remota,Cali,2023-11-03
a6814db8-7dce-4030-8e9d-ab82d57734d5,13,10,5,3,Híbrida,Pereira,2017-06-29
5eb9e68b-e82d-4880-af68-b10d7886b4ce,25,14,12,6,Híbrida,Pereira,2018-08-18
94629bb7-f6f4-4d9e-bad6-834af2e3c43c,11,10,1,0,Híbrida,Bogotá,2018-11-22
1f43fb62-5c7e-421f-b404-22a8209bca29,14,12,3,1,Híbrida,Bogotá,2018-06-03
a719bf53-5373-402a-a198-96d957ef2830,14,12,2,0,Remota,Cali,2014-06-13
818183a6-f03f-4eb7-bb33-a5dd508c3d58,29,10,12,10,Híbrida,Cartagena,2017-05-31
2b24b937-a7f7-4b8a-81bb-e39e7af563c3,10,9,2,3,Remota,Cali,2013-01-14
8f07e9df-3584-4c56-b3ef-aedc908a97c6,15,13,5,4,Remota,Medellín,2017-05-27
14d8af67-8d20-46ed-aa72-2e66ee4cf14a,18,12,7,4,Remota,Bogotá,2022-11-17
91766ded-f2b3-47df-88da-5754dcc2e118,12,10,2,1,Remota,Bogotá,2021-07-18
fe3ccd2c-0762-4b7c-b34c-ba5bdae89eab,22,13,10,9,Híbrida,Bogotá,2020-09-08
eb451d15-ebb3-490a-9e3a-f47ee14f75b9,11,10,1,2,Remota,Bogotá,2021-01-13
4cb5b90a-4b8c-4129-95aa-e7728c356646,20,15,6,4,Remota,Cartagena,2021-11-15
93971f3b-a531-4984-97e0-a9dca1b4951d,11,10,0,0,Híbrida,Bogotá,2013-03-11
544c6fa3-c3c3-4903-8e5f-88fdd9e3c5f9,28,9,15,12,Híbrida,Cali,2019-10-10
ca0d8bf1-870b-4938-a36a-f8c0d55a6243,22,14,6,4,Remota,Medellín,2015-06-17
7de46833-6483-41f7-a678-2809b9d29307,8,7,0,1,Remota,Bogotá,2013-11-11
a458251d-628d-40fb-9004-629ae1ee4f04,30,11,15,10,Híbrida,Cali,2020-12-08
d715f106-e6e4-4941-a682-b50505caf885,27,14,13,7,Remota,Bogotá,2018-03-20
98e75109-c3ea-4d5f-bca6-e4f157ab12bc,26,15,11,8,Remota,Bogotá,2015-07-03
bd13b393-1cf8-4e66-a880-a238884f58dc,14,12,2,1,Híbrida,Cali,2021-07-20
3e101449-34f0-49c3-881a-f199aa8bb811,19,10,10,5,Remota,Bogotá,2022-01-28
1fc0749f-2ccd-49de-b256-50c2eb47a55e,20,10,10,5,Remota,Pereira,2023-08-16
6be5a66c-6191-4075-b15d-21e4ce56a778,26,12,14,9,Híbrida,Cartagena,2013-05-27
953e294f-f36f-416d-81b8-1d1b72a40dda,23,11,10,7,Remota,Bogotá,2020-07-11
61d6f5ee-15ed-4fc4-a0f5-a5ab090c1912,18,15,4,2,Híbrida,Medellín,2019-05-28
27869829-8506-4dbf-b8df-cb46b2fb42c8,29,11,14,9,Híbrida,Cali,2014-11-09
e8c48975-1467-40e5-8ca9-a87abd984642,25,11,12,8,Remota,Cartagena,2018-03-04
c47f529c-a040-4b51-ac03-d037cf590570,22,11,10,4,Remota,Cali,2017-11-07
51e80dd1-1f9f-4e6d-95c8-cb0cd05ceafb,22,10,10,7,Remota,Bogotá,2019-12-12
a5482975-aadc-4a8e-a490-e199bfecedf1,27,13,11,8,Híbrida,Cartagena,2021-10-26
563e03cb-4313-4bb6-84ea-10dc0963eb3f,29,12,14,10,Híbrida,Medellín,2023-01-26
5539bef1-b7dc-48c0-b370-c93641ac7e94,11,10,0,1,Remota,Medellín,2018-10-13
640657c2-f5fd-4d29-a737-71ffe018a10d,22,12,12,6,Remota,Bogotá,2019-02-07
a0f23804-afef-421b-9928-f737345f1a37,26,11,14,8,Remota,Bogotá,2018-06-27
9125a109-3fdb-43ec-a78a-e0a508358795,20,13,9,6,Remota,Medellín,2023-02-07
bc7fa922-973e-40b2-b8c9-c8f0ac0a8a6a,20,13,8,6,Remota,Medellín,2013-05-17
1e17c130-4e8e-44cd-a014-54bc0757ddd8,23,16,9,8,Híbrida,Bogotá,2013-02-23
46157b16-122c-401b-88aa-fac23a92f4e8,19,13,6,5,Híbrida,Cali,2016-03-04
c0401a1b-269a-45f0-a62f-9a933b7e0649,15,12,4,4,Remota,Bogotá,2017-04-08
d5fdc5e0-e20f-49f2-944a-946e4691f1c1,17,12,5,3,Híbrida,Cali,2022-11-10
961faf69-aff4-4753-96fd-b5fc7f8d22ef,23,12,12,6,Remota,Bogotá,2022-08-03
89689a37-6cbe-432d-aea4-1e3fbd61a718,14,11,5,2,Híbrida,Cali,2013-02-28
2035756b-31e7-4535-a0c1-c69a7c5cce09,13,13,1,1,Híbrida,Cali,2014-12-04
680b22c0-d673-4c63-8c4f-3417f6f2d8c0,27,9,13,9,Híbrida,Bogotá,2021-03-13
18fc9c91-3b1b-4c36-8f22-c6fd4bd86f67,11,9,1,2,Remota,Cali,2017-12-26
2bf32aed-b17c-4174-a89f-188abeb5e209,15,12,4,2,Remota,Pereira,2021-02-04
bc2e027c-3f4a-4c08-aef5-14382e297dc7,27,12,11,7,Remota,Bogotá,2022-07-04
d89ae80e-26e0-4de3-93ef-f6ec1691910a,30,15,13,10,Híbrida,Cali,2020-10-22
82e308a7-a68e-4e41-a083-4975f958c64d,16,14,6,3,Remota,Bogotá,2014-05-05
caa2cda6-d504-424c-9923-31b96619dafb,15,13,1,0,Remota,Cartagena,2016-02-11
35b4087c-d186-4fa7-aad0-f54a9bee3e22,19,11,10,5,Remota,Bogotá,2019-11-05
ea95ca82-3909-4709-ab7f-6da66764423b,24,14,8,8,Remota,Cartagena,2022-06-03
c08f99c0-2e3f-4b0b-a7d3-7d3f59c632b0,24,9,12,7,Remota,Medellín,2021-07-09
c0510dd8-1614-4f26-9fa7-2f79f65537fa,20,14,6,4,Remota,Medellín,2015-10-04
98666bf5-3578-49d2-b253-ec1cb1c231bf,11,11,0,0,Híbrida,Bogotá,2013-12-31
ad5929af-798b-49c8-b9e8-614f0a638e06,30,14,12,9,Remota,Cali,2018-02-08
a4fa37a1-d6a2-45d6-b0ad-8d535ddc541c,13,11,4,1,Híbrida,Bogotá,2022-12-04
e9da7074-93fd-47ff-9c52-78c1208bd71f,23,13,11,7,Remota,Cali,2016-05-06
575d6f8a-a8d4-416a-be58-2a00fc066272,18,14,5,2,Híbrida,Bogotá,2015-09-01
0b0fd9a3-fff2-4ea6-b4e5-959ad35e5507,26,11,13,8,Híbrida,Cartagena,2019-02-17
b56fb4e9-7be9-4f1b-b1b0-52a299212ac3,15,12,3,2,Híbrida,Bogotá,2017-03-08
cfbdadd7-afc1-4be2-a74b-f35926f4ba82,26,16,9,6,Híbrida,Cali,2015-11-06
901f47d3-8c82-471b-858d-c2024e56b17e,21,13,5,5,Remota,Pereira,2014-01-14
c0822d1d-415d-42bc-96d8-2aa2115f0b51,11,9,1,0,Remota,Cali,2022-09-03
3e19a4bb-f1ff-4d91-947c-37347ff9b8d2,19,15,5,5,Híbrida,Medellín,2015-04-19
f791e02d-ea95-4210-834f-d1bd7453740a,17,12,5,3,Remota,Pereira,2017-10-01
14ff2651-cc8f-4727-92f9-4396baf1c355,16,12,5,4,Remota,Bogotá,2016-06-18
51850f47-225c-4801-b440-bb2a81b6a8d9,21,14,8,5,Remota,Bogotá,2022-11-14
0ca48580-9ad6-4452-9158-8194361af2fd,13,11,2,2,Remota,Bogotá,2019-08-08
